1 Level,2 Level,3 Level,4 Level,5 Level,6 Level,7 Level,8 Level,9 Level,10 Level,11 Level,12 Level,13 Level,14 Level,FoodON URI
,,,,cereal grain food product,,,,,,,,,,FOODON_00001093
,,,,,rice food product,,,,,,,,,FOODON_00001185
,,,,,,rice kernel food product,,,,,,,,FOODON_03301641
,,,,,,,whole grain rice,,,,,,,FOODON_00003434
,,,,,,,,black rice,,,,,,http://purl.obolibrary.org/obo/FOODON_00003438
,,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,plant seed or nut food product,,,,,,,,,,,,FOODON_03460177
,,,almond,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003523
,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,invertebrate animal food product,,,,,,,,,,,,FOODON_00001176
,,,shellfish food product,,,,,,,,,,,FOODON_00001293
,,,,shellfish,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03411433
,,,,,mollusc,,,,,,,,,FOODON_03412112
,,,,,,gastropod,,,,,,,,FOODON_03412111
,,,,,,,neogastropod,,,,,,,FOODON_03411010
,,,,,,,,snail,,,,,,FOODON_03412114
,,,,,,,,,water snail,,,,,FOODON_03411135
,,,,,,,,,,sea snail,,,,http://purl.obolibrary.org/obo/FOODON_03414639
,,,,,,,,,,,mud whelk,,,http://purl.obolibrary.org/obo/FOODON_03414640
,,,,,,,,,,,,giant mangrove whelk,,http://purl.obolibrary.org/obo/FOODON_03414812
,,,,,,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,kava food product,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002580
,,,kava root,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003741
,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,plant seed or nut food product,,,,,,,,,,,,FOODON_03460177
,,,plant seed food product,,,,,,,,,,,FOODON_00001173
,,,,bean pod,,,,,,,,,,FOODON_00002765
,,,,,edible bean pod,,,,,,,,,FOODON_00002812
,,,,,,green bean pod,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03305806
,,,,,,,
multi-component food product,,,,,,,,,,,,,,FOODON_00002501
,multi-component plant food product,,,,,,,,,,,,,FOODON_03316579
,,multi-component wheat food product,,,,,,,,,,,,FOODON_00003395
,,,macaroni or noodle food product,,,,,,,,,,,FOODON_00002013
,,,,noodle,,,,,,,,,,FOODON_03306944
,,,,,lasagna noodle,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03306124
,,,,,,
food product by meal type,,,,,,,,,,,,,,FOODON_00002373
,beverage food product,,,,,,,,,,,,,FOODON_03301977
,,fermented beverage,,,,,,,,,,,,FOODON_00001094
,,,alcoholic beverage,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001579
,,,,cocktail beverage (alcoholic),,,,,,,,,,FOODON_03315855
,,,,,mint julep,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03306233
,,,,,,
processed food product,,,,,,,,,,,,,,FOODON_03311737
,prepared food product,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001180
,,chop suey,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03301513
,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,spice or herb,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001242
,,,parsley food product,,,,,,,,,,,FOODON_00002084
,,,,parsley (whole or pieces),,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03000230
,,,,,
food product component,,,,,,,,,,,,,,FOODON_00001714
,condiment food product,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001133
,,anise seed,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003791
,,,anise seed (dried),,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03301840
,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,Good-King-Henry food product,,,,,,,,,,,,FOODON_00004189
,,,Good-King-Henry leaf,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00004191
,,,,
processed food product,,,,,,,,,,,,,,FOODON_03311737
,prepared food product,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001180
,,
multi-component food product,,,,,,,,,,,,,,FOODON_00002501
,multi-component plant food product,,,,,,,,,,,,,FOODON_03316579
,,plant based bakery food product,,,,,,,,,,,,FOODON_00002125
,,,plant seed based bakery food product,,,,,,,,,,,FOODON_00002151
,,,,grain based bakery food product,,,,,,,,,,FOODON_00001917
,,,,,crumble,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03601020
,,,,,,
multi-component food product,,,,,,,,,,,,,,FOODON_00002501
,multi-component plant food product,,,,,,,,,,,,,FOODON_03316579
,,multi-component wheat food product,,,,,,,,,,,,FOODON_00003395
,,,bread food product,,,,,,,,,,,FOODON_00001183
,,,,focaccia,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002566
,,,,,
food material by characteristic,,,,,,,,,,,,,,FOODON_00002454
,food (raw),,,,,,,,,,,,,FOODON_03311126
,,food (fresh),,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002457
,,,
food product by meal type,,,,,,,,,,,,,,FOODON_00002373
,dinner food,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002651
,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,mushroom food product,,,,,,,,,,,FOODON_00002434
,,,,mushroom (whole or pieces),,,,,,,,,,FOODON_00002050
,,,,,mushroom fruitbody,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003528
,,,,,,oyster mushroom genus,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03411632
,,,,,,,
multi-component food product,,,,,,,,,,,,,,FOODON_00002501
,multi-component plant food product,,,,,,,,,,,,,FOODON_03316579
,,multi-component wheat food product,,,,,,,,,,,,FOODON_00003395
,,,macaroni or noodle food product,,,,,,,,,,,FOODON_00002013
,,,,farfel,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03301537
,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,dairy food product,,,,,,,,,,,FOODON_00001256
,,,,milk or milk based food product,,,,,,,,,,FOODON_00001257
,,,,,cow milk based food product,,,,,,,,,FOODON_00001771
,,,,,,cow milk cheese,,,,,,,,FOODON_00001127
,,,,,,,cotija cheese,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002542
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,spice or herb,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001242
,,,spice,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03303380
,,,,spice mixture (whole or pieces),,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03304292
,,,,,panch phoron (non-ground),,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03601044
,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,fern vegetable food product,,,,,,,,,,,FOODON_00001839
,,,,fiddlehead leaf,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03000169
,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,egg food product,,,,,,,,,,,FOODON_00001274
,,,,avian egg food product,,,,,,,,,,FOODON_00001105
,,,,,egg salad,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03601069
,,,,,,
processed food product,,,,,,,,,,,,,,FOODON_03311737
,refined or partially-refined food product,,,,,,,,,,,,,FOODON_00002196
,,fat or oil,,,,,,,,,,,,FOODON_03420190
,,,animal fat or oil refined food product,,,,,,,,,,,FOODON_00001599
,,,,animal fat food product,,,,,,,,,,FOODON_03310719
,,,,,tallow (edible),,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03315521
,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,stone fruit food product,,,,,,,,,,FOODON_00002277
,,,,,apricot food product,,,,,,,,,FOODON_00001615
,,,,,,apricot kernel oil,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003219
,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,invertebrate animal food product,,,,,,,,,,,,FOODON_00001176
,,,shellfish food product,,,,,,,,,,,FOODON_00001293
,,,,shellfish,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03411433
,,,,,mollusc,,,,,,,,,FOODON_03412112
,,,,,,gastropod,,,,,,,,FOODON_03412111
,,,,,,,neogastropod,,,,,,,FOODON_03411010
,,,,,,,,snail,,,,,,FOODON_03412114
,,,,,,,,,water snail,,,,,FOODON_03411135
,,,,,,,,,,sea snail,,,,http://purl.obolibrary.org/obo/FOODON_03414639
,,,,,,,,,,,telescope snail,,,http://purl.obolibrary.org/obo/FOODON_03414638
,,,,,,,,,,,,horn snail,,http://purl.obolibrary.org/obo/FOODON_03414811
,,,,,,,,,,,,,
food product component,,,,,,,,,,,,,,FOODON_00001714
,condiment food product,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001133
,,chive leaf,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003788
,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,mammalian meat food product,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001006
,,,,bovine meat food product,,,,,,,,,,FOODON_00001134
,,,,,beef food product,,,,,,,,,FOODON_00001041
,,,,,,beef steak,,,,,,,,FOODON_00003029
,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,mushroom food product,,,,,,,,,,,FOODON_00002434
,,,,mushroom (whole or pieces),,,,,,,,,,FOODON_00002050
,,,,,mushroom fruitbody,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003528
,,,,,,nameko mushroom,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03414173
,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,mushroom food product,,,,,,,,,,,FOODON_00002434
,,,,mushroom (whole or pieces),,,,,,,,,,FOODON_00002050
,,,,,mushroom fruitbody,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003528
,,,,,,scotch bonnet,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03414944
,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,tropical fruit food product,,,,,,,,,,FOODON_00002689
,,,,,pomegranate food product,,,,,,,,,FOODON_00003065
,,,,,,tropical fruit,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003567
,,,,,,,pomegranate,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003679
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,mushroom food product,,,,,,,,,,,FOODON_00002434
,,,,mushroom (whole or pieces),,,,,,,,,,FOODON_00002050
,,,,,mushroom fruitbody,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003528
,,,,,,oyster mushroom genus,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03411632
,,,,,,,lung oyster,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003522
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,stone fruit food product,,,,,,,,,,FOODON_00002277
,,,,,date food product,,,,,,,,,FOODON_00001803
,,,,,,date (fruit),,,,,,,,http://purl.obolibrary.org/obo/FOODON_03301246
,,,,,,,sair date,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003764
,,,,,,,,
multi-component food product,,,,,,,,,,,,,,FOODON_00002501
,multi-component plant food product,,,,,,,,,,,,,FOODON_03316579
,,mustard condiment food product,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002052
,,,mostarda di frutta,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03317504
,,,,
food product by meal type,,,,,,,,,,,,,,FOODON_00002373
,beverage food product,,,,,,,,,,,,,FOODON_03301977
,,fermented beverage,,,,,,,,,,,,FOODON_00001094
,,,wine or wine-like food product,,,,,,,,,,,FOODON_00002364
,,,,grape based wine or wine-like food product,,,,,,,,,,FOODON_00001925
,,,,,grape wine,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03301014
,,,,,,red wine,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03310272
,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,spice or herb,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001242
,,,parsley food product,,,,,,,,,,,FOODON_00002084
,,,,parsley (whole or pieces),,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03000230
,,,,,parsley leaf (whole or pieces),,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03000231
,,,,,,
food product component,,,,,,,,,,,,,,FOODON_00001714
,condiment food product,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001133
,,curry leaf,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03000122
,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,Good-King-Henry food product,,,,,,,,,,,,FOODON_00004189
,,,Good-King-Henry seed,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00004190
,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,amphibian or reptile food product,,,,,,,,,,,FOODON_00002200
,,,,amphibian food product,,,,,,,,,,FOODON_00004281
,,,,,frog food product,,,,,,,,,FOODON_00002443
,,,,,,frog leg,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002567
,,,,,,,
food product by process,,,,,,,,,,,,,,FOODON_00002645
,food (fermented),,,,,,,,,,,,,FOODON_00001258
,,fermented bean product,,,,,,,,,,,,FOODON_03310006
,,,fermented soybean food product,,,,,,,,,,,FOODON_00001078
,,,,nattō,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002870
,,,,,
food product by meal type,,,,,,,,,,,,,,FOODON_00002373
,confectionery food product,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001149
,,candy food product,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001214
,,,soft candy food product,,,,,,,,,,,FOODON_00002251
,,,,soft taffy,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03316416
,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,dairy food product,,,,,,,,,,,FOODON_00001256
,,,,cheese food product,,,,,,,,,,FOODON_00001013
,,,,,uncured cheese food product,,,,,,,,,FOODON_00002326
,,,,,,paneer,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03601045
,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,chicory food product,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001730
,,,,chicory root (raw),,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03000037
,,,,,
food product by consumer group,,,,,,,,,,,,,,FOODON_00002147
,food product for animal,,,,,,,,,,,,,FOODON_03309997
,,feedstuff (food for agricultural animals),,,,,,,,,,,,FOODON_00004172
,,,fodder (animal feed),,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03301293
,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,kava food product,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002580
,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,plant seed or nut food product,,,,,,,,,,,,FOODON_03460177
,,,plant seed food product,,,,,,,,,,,FOODON_00001173
,,,,cereal grain food product,,,,,,,,,,FOODON_00001093
,,,,,flour food product,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001056
,,,,,,flour (bleached),,,,,,,,http://purl.obolibrary.org/obo/FOODON_00004105
,,,,,,,
processed food product,,,,,,,,,,,,,,FOODON_03311737
,prepared food product,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001180
,,stew or hash,,,,,,,,,,,,FOODON_00002276
,,,stew,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003140
,,,,khichra,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03601026
,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,plant fruit food product,,,,,,,,,,,FOODON_00001057
,,,,kiwifruit food product,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00002495
,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,invertebrate animal food product,,,,,,,,,,,,FOODON_00001176
,,,shellfish food product,,,,,,,,,,,FOODON_00001293
,,,,mollusc food product,,,,,,,,,,FOODON_00002044
,,,,,clam food product,,,,,,,,,FOODON_00001291
,,,,,,blood cockle food product,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00004128
,,,,,,,blood cockle (raw),,,,,,,http://purl.obolibrary.org/obo/FOODON_00004129
,,,,,,,,
food product by process,,,,,,,,,,,,,,FOODON_00002645
,food (fermented),,,,,,,,,,,,,FOODON_00001258
,,fermented dairy food product,,,,,,,,,,,,FOODON_00001053
,,,yogurt food product,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001014
,,,,strained yogurt,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003258
,,,,,
food product by process,,,,,,,,,,,,,,FOODON_00002645
,food (pickled),,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001079
,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,vertebrate animal food product,,,,,,,,,,,,FOODON_00001092
,,,mammalian meat food product,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001006
,,,,bovine meat food product,,,,,,,,,,FOODON_00001134
,,,,,beef food product,,,,,,,,,FOODON_00001041
,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,mushroom food product,,,,,,,,,,,FOODON_00002434
,,,,mushroom (whole or pieces),,,,,,,,,,FOODON_00002050
,,,,,mushroom fruitbody,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003528
,,,,,,collared stinkhorn,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03414178
,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,guarana food product,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003179
,,,guarana seed,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03460848
,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,plant root food product,,,,,,,,,,,,FOODON_00001147
,,,organism material,,,,,,,,,,,FOODON_03420116
,,,,plant material,,,,,,,,,,FOODON_00004331
,,,,,plant piece,,,,,,,,,FOODON_00004333
,,,,,,root stem leaf or flower,,,,,,,,FOODON_03420148
,,,,,,,root tuber or bulb,,,,,,,FOODON_03420238
,,,,,,,,leek,,,,,,http://purl.obolibrary.org/obo/FOODON_00003670
,,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,maize (corn) food product,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001142
,,,maize kernel,,,,,,,,,,,FOODON_00003427
,,,,sweet corn kernel,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003785
,,,,,sweet corn kernel (raw),,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03301422
,,,,,,
multi-component food product,,,,,,,,,,,,,,FOODON_00002501
,multi-component plant food product,,,,,,,,,,,,,FOODON_03316579
,,multi-component wheat food product,,,,,,,,,,,,FOODON_00003395
,,,bread food product,,,,,,,,,,,FOODON_00001183
,,,,wheat bread food product,,,,,,,,,,FOODON_00002351
,,,,,bread loaf containing wheat,,,,,,,,,FOODON_03301054
,,,,,,wheat bread,,,,,,,,FOODON_03302200
,,,,,,,whole wheat bread,,,,,,,http://purl.obolibrary.org/obo/FOODON_03301119
,,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,vegetable food product,,,,,,,,,,,,FOODON_00001261
,,,mushroom food product,,,,,,,,,,,FOODON_00002434
,,,,mushroom (whole or pieces),,,,,,,,,,FOODON_00002050
,,,,,mushroom fruitbody,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00003528
,,,,,,enoki mushroom,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03412507
,,,,,,,
processed food product,,,,,,,,,,,,,,FOODON_03311737
,prepared food product,,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_00001180
,,jambalaya,,,,,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03601027
,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,plant food product,,,,,,,,,,,,,FOODON_00001015
,,plant seed or nut food product,,,,,,,,,,,,FOODON_03460177
,,,plant seed food product,,,,,,,,,,,FOODON_00001173
,,,,cereal grain food product,,,,,,,,,,FOODON_00001093
,,,,,rice food product,,,,,,,,,FOODON_00001185
,,,,,,glutinous rice food product,,,,,,,,http://purl.obolibrary.org/obo/FOODON_03307561
,,,,,,,
food product by organism,,,,,,,,,,,,,,FOODON_00002381
,animal food product,,,,,,,,,,,,,FOODON_00004242
,,invertebrate animal food product,,,,,,,,,,,,FOODON_00001176
,,,shellfish food product,,,,,,,,,,,FOODON_00001293
